id,Unnamed: 1,C1,C2,C3,C4,C5,P1,P2,P3,P4,P5
90826,PRMT10,9.01,10.29,11.25,14.76,10.53,11.71,11.32,14.87,11.19,10.24
90827,ZNF479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
90834,LOC90834,18.06,6.55,6.45,7.03,12.9,13.25,11.96,17.27,6.31,5.87
90835,C16orf93,0.73,0.4,0.16,0.2,0.25,0.6,0.26,0.36,1.08,0.4
90843,TCEAL8,24.65,33.71,48.47,42.36,38.7,37.03,37.61,37.91,42.95,48.33
90850,ZNF598,21.32,13.5,13.56,9.97,15.31,19.08,16.2,15.91,15.5,12.43
90853,SPOCD1,26.58,14.52,41.96,19.66,30.23,31.82,34.76,56.42,25.17,12.65
90861,HN1L,72.55,70.8,62.32,77.16,85.58,46.64,45.1,66.98,61.95,62.78
90864,SPSB3,18.15,14.84,9.38,11.24,16.54,16.65,12.91,24.97,16.49,24.81
90865,IL33,2.74,6.98,15.44,4.52,9.62,1.65,5.91,10.31,0.77,2.18
90871,C9orf123,18.18,21.6,20.48,17.05,25.74,19.91,14.35,29.63,25.66,33.65
90874,ZNF697,72.39,21.9,80.02,53.27,66.01,51.82,48.54,51.9,29.71,20.89
9088,PKMYT1,0.0,0.0,0.04,0.03,0.15,0.53,0.22,0.32,0.05,0.2
909,CD1A,0.2,0.32,0.0,0.23,0.14,0.19,0.26,0.5,0.0,0.0
9091,PIGQ,28.14,16.98,15.35,12.14,25.73,20.56,14.7,28.54,22.57,21.23
9092,SART1,32.03,23.05,23.8,19.29,21.27,29.87,30.86,27.61,21.25,27.06
9093,DNAJA3,43.67,46.47,40.43,38.26,51.93,42.74,31.9,47.38,33.37,44.02
90933,TRIM41,19.58,15.85,14.76,14.72,15.97,19.89,21.83,21.69,13.33,16.76
9094,UNC119,38.16,39.89,23.6,33.99,41.19,26.62,22.99,33.81,23.47,40.75
9095,TBX19,1.31,1.1,1.77,1.04,0.6,1.99,1.06,1.09,0.64,0.0
90952,ESAM,1.43,0.59,0.8,1.06,0.61,0.17,1.34,2.02,0.8,0.6
90956,ADCK2,21.93,12.43,13.95,11.17,19.98,19.68,9.5,26.53,22.83,34.54
90957,DHX57,21.91,33.15,28.65,26.9,26.52,36.49,29.58,25.6,29.4,14.05
9096,TBX18,0.14,0.67,0.21,0.0,0.13,0.0,0.59,0.12,0.11,0.12
9097,USP14,71.49,65.1,86.49,81.93,99.48,71.66,75.75,64.6,82.56,32.09
9098,USP6,2.54,1.95,1.3,1.11,1.62,1.56,2.99,2.27,2.74,3.83
90987,ZNF251,7.72,9.71,7.4,7.03,8.58,9.92,10.38,12.58,11.64,8.8
9099,USP2,2.38,0.16,1.55,1.4,1.35,1.92,1.37,1.44,1.23,1.12
90990,KIFC2,11.02,7.0,7.27,4.82,5.01,13.68,6.88,11.34,5.83,7.5
90993,CREB3L1,2.81,0.27,1.11,1.46,1.98,1.92,3.12,1.95,1.25,0.92
91,ACVR1B,70.09,49.28,57.81,55.25,58.26,64.44,88.22,63.66,50.12,36.48
910,CD1B,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.14,0.0,0.04
9100,USP10,86.81,89.99,69.1,89.64,85.8,88.48,81.4,79.09,84.67,63.64
9101,USP8,74.47,95.58,90.1,101.07,97.98,84.94,98.82,96.81,86.58,57.05
91010,FMNL3,26.57,24.2,30.95,25.26,30.54,47.63,40.59,47.33,30.38,20.65
91012,CERS5,37.19,34.76,44.16,33.45,52.89,47.37,35.9,51.42,38.83,28.18
9103,FCGR2C,0.72,4.44,1.09,1.11,2.9,1.58,2.53,2.7,0.54,2.55
91039,DPP9,50.21,26.98,19.58,29.1,33.03,40.64,36.58,37.05,30.08,25.32
9104,RGN,3.24,5.72,4.35,3.61,3.54,4.29,6.39,2.6,3.5,5.99
91050,CCDC149,15.35,11.6,8.49,8.72,8.6,12.91,13.79,15.68,14.43,15.31
91056,DKFZp761E198,22.28,48.31,15.58,25.12,31.71,20.86,23.13,45.24,25.32,24.37
91057,CCDC34,3.64,1.02,3.71,3.01,3.81,2.27,3.18,2.72,2.6,1.84
9107,MTMR6,15.87,29.49,31.59,34.25,32.71,26.09,27.2,30.72,24.44,20.26
91074,ANKRD30A,0.0,0.0,0.0,0.0,0.1,0.0,0.06,0.02,0.01,0.0
9108,MTMR7,9.35,6.79,11.71,8.34,9.16,5.15,7.64,9.89,8.28,3.23
911,CD1C,0.39,5.72,2.23,2.77,6.75,1.95,2.65,6.35,1.79,3.41
9110,MTMR4,47.31,56.36,36.64,49.51,56.09,39.34,31.38,49.86,44.94,39.69
91107,TRIM47,7.54,2.83,3.89,3.81,4.59,11.96,6.26,5.44,7.51,6.13
9111,NMI,10.34,19.04,11.13,10.17,9.38,9.49,9.47,10.82,10.08,7.18
9112,MTA1,85.16,46.07,27.84,49.65,37.62,54.59,73.53,43.76,46.64,50.35
91120,ZNF682,1.54,3.34,1.57,1.16,2.18,1.69,2.76,2.12,1.45,1.4
9113,LATS1,69.13,60.88,55.87,65.9,74.36,68.46,71.51,70.17,74.33,44.24
91133,L3MBTL4,24.92,15.83,33.28,32.46,26.91,30.77,27.72,31.55,32.41,19.46
91137,SLC25A46,27.03,35.1,38.8,39.54,42.37,27.8,27.28,39.72,36.43,31.59
9114,ATP6V0D1,52.75,53.42,33.9,42.62,48.73,50.38,30.53,43.7,46.79,58.81
91147,TMEM67,13.33,13.8,15.77,12.36,15.68,19.47,15.43,10.22,15.2,9.52
91149,LOC91149,0.11,0.56,0.04,0.54,0.21,0.0,0.34,0.34,0.19,0.08
91151,TIGD7,6.27,9.22,9.05,8.23,8.98,12.61,9.92,9.27,7.53,6.78
91156,IGFN1,0.13,0.16,0.33,0.2,0.74,0.0,0.31,0.21,0.0,0.0
9117,SEC22C,43.98,45.56,57.19,54.6,61.7,52.67,45.08,56.67,52.83,46.68
91179,SCARF2,1.67,0.56,0.7,0.69,0.88,1.43,1.23,2.0,1.99,0.36
9118,INA,0.07,0.11,0.04,0.4,0.1,0.04,0.22,0.14,0.31,0.08
91181,NUP210L,1.25,1.18,1.61,0.71,0.97,1.33,1.74,1.37,0.75,1.32
9119,KRT75,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.0
912,CD1D,0.25,2.46,0.16,2.0,1.72,0.98,0.91,2.65,0.41,1.6
9120,SLC16A6,3.31,5.51,2.14,6.9,9.4,3.82,5.57,11.15,3.09,2.99
9121,SLC16A5,4.84,2.78,2.14,2.26,3.44,4.42,4.69,4.34,4.95,6.35
9122,SLC16A4,5.41,3.85,5.77,5.1,5.26,3.42,4.43,5.69,5.79,3.65
91227,GGTLC2,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.05,0.0,0.0
9123,SLC16A3,355.54,201.3,156.48,202.62,222.56,129.64,106.48,138.86,137.65,184.61
9124,PDLIM1,56.03,39.22,35.16,35.73,22.0,90.41,65.01,38.13,63.52,46.1
9125,RQCD1,47.38,45.88,46.57,43.45,61.98,46.81,47.5,53.56,57.08,45.02
91252,SLC39A13,42.02,32.14,35.94,33.22,41.52,38.1,30.66,53.3,33.03,41.11
9126,SMC3,38.42,37.89,46.02,37.95,36.41,51.58,50.17,37.79,47.69,20.41
9127,P2RX6,2.2,1.28,0.6,0.41,1.08,0.34,0.82,0.97,0.56,0.64
91272,BOD1,35.2,36.66,35.49,30.02,39.54,31.75,32.12,39.53,36.6,37.64
9128,PRPF4,20.65,31.09,31.76,27.36,26.52,28.31,27.2,24.78,28.21,19.64
91283,C9orf30,14.78,7.25,17.68,13.46,18.22,11.58,11.49,15.05,17.15,12.85
91289,LMF2,43.78,34.92,28.25,28.19,42.11,33.05,29.67,49.28,29.7,34.7
9129,PRPF3,45.77,50.42,45.77,44.62,44.68,43.99,59.84,45.05,35.96,35.68
91298,C12orf29,5.73,7.73,10.98,8.63,7.07,7.65,7.9,5.95,7.37,5.83
913,CD1E,0.18,0.16,0.31,0.23,0.19,0.26,0.62,0.27,0.33,0.54
9130,FAM50A,39.39,35.69,46.64,34.16,31.68,42.65,38.4,37.56,34.48,36.92
91300,C19orf22,21.69,47.22,19.35,18.19,23.55,26.15,22.22,28.47,23.12,20.93
91304,C19orf6,124.8,96.06,69.59,86.74,87.31,109.53,79.98,95.14,76.96,128.26
9131,AIFM1,23.9,20.43,22.83,22.63,21.39,19.93,19.33,21.39,17.25,15.29
91316,GUSBP11,22.16,20.75,15.04,12.42,17.65,21.13,23.47,27.96,14.05,10.66
91319,DERL3,1.79,0.48,2.35,0.81,1.55,2.48,1.25,2.46,0.98,2.37
9132,KCNQ4,1.11,0.16,0.16,0.37,0.51,1.22,0.99,0.78,0.22,0.4
9133,CCNB2,3.49,2.65,3.63,4.07,3.5,3.08,3.58,5.33,2.4,7.58
9134,CCNE2,0.86,0.91,0.62,0.36,1.07,0.23,1.25,1.13,0.96,0.76
9135,RABEP1,84.71,92.32,121.69,94.24,99.38,110.23,110.48,100.01,116.5,82.34
91351,DDX60L,29.9,117.05,54.65,53.77,61.57,58.06,50.54,67.88,38.94,26.96
91353,IGLL3P,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.15,0.07,0.0
91355,LRP5L,3.03,2.81,2.86,2.89,1.94,6.13,3.27,6.0,5.3,2.35
9136,RRP9,9.31,12.59,12.32,9.04,11.65,11.79,6.63,11.29,11.15,12.87
91368,CDKN2AIPNL,10.59,11.07,9.87,10.73,12.05,11.24,7.81,12.63,13.67,13.57
91369,ANKRD40,67.1,46.65,50.61,55.25,70.63,80.83,64.67,68.59,71.69,45.46
91373,UAP1L1,3.35,3.88,0.82,2.57,3.25,1.88,2.53,3.33,1.38,2.14
9138,ARHGEF1,32.49,34.44,23.64,21.03,34.63,35.28,27.05,42.11,26.15,34.5
9139,CBFA2T2,45.11,35.75,21.29,29.32,35.22,38.67,45.87,46.95,32.6,22.41
91392,ZNF502,4.08,7.49,6.82,6.22,6.05,3.8,5.85,5.53,6.54,5.01
914,CD2,0.11,4.09,1.2,1.81,1.7,0.83,2.11,2.01,1.1,1.72
9140,ATG12,31.71,33.18,36.41,40.41,45.69,36.39,33.65,35.49,34.5,38.28
91404,SESTD1,16.57,26.23,25.16,24.96,21.65,37.31,34.74,32.26,37.44,18.46
91408,BTF3L4,32.32,40.64,45.98,40.02,47.35,33.23,38.09,40.39,53.61,46.74
91409,CCDC74B,1.99,1.23,0.74,1.17,2.69,2.78,1.3,3.27,2.85,2.83
9141,PDCD5,28.82,34.97,51.85,39.66,23.9,29.51,20.8,21.48,33.32,42.77
91419,XRCC6BP1,0.48,0.75,1.4,0.87,1.05,1.32,0.71,0.67,0.8,1.52
9142,CXorf1,0.18,0.0,0.0,0.11,0.02,0.23,0.05,0.1,0.08,0.12
9143,SYNGR3,2.31,1.39,0.66,1.24,0.99,0.58,1.13,1.3,1.59,2.35
91433,RCCD1,7.99,7.27,5.03,6.63,5.48,5.0,4.89,6.86,5.85,6.19
9144,SYNGR2,21.14,17.35,14.01,9.49,19.45,15.43,13.47,20.22,18.73,16.92
91442,C19orf40,1.04,0.99,1.22,1.5,2.0,1.95,0.83,1.83,1.46,1.54
91445,RNF185,47.15,39.84,42.37,40.78,70.29,34.15,31.18,58.58,42.46,45.52
9145,SYNGR1,11.37,9.36,7.98,4.92,9.35,15.08,10.88,14.55,10.27,9.7
91450,LOC91450,0.29,0.11,0.25,0.0,0.13,0.0,0.4,0.22,0.03,0.0
91452,ACBD5,23.57,29.92,24.4,27.28,29.4,19.83,24.58,26.94,23.49,19.54
9146,HGS,133.06,113.76,87.91,110.35,134.35,141.49,101.79,155.27,123.49,128.52
91461,PKDCC,11.57,9.68,7.32,8.22,7.45,9.42,7.07,10.41,5.68,6.05
91464,ISX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
9147,NEMF,40.48,47.78,57.99,45.58,48.46,55.66,69.35,50.77,50.55,31.11
9148,NEURL,1.25,0.78,0.35,0.51,0.74,2.48,1.0,0.99,0.81,0.36
9149,DYRK1B,17.45,10.24,7.21,11.53,12.04,11.41,9.94,12.24,8.32,12.69
915,CD3D,0.07,1.31,0.27,0.86,1.3,0.26,0.52,1.01,0.27,0.46
9150,CTDP1,40.52,28.18,20.38,26.22,29.92,39.68,29.48,40.37,25.7,28.3
9152,SLC6A5,0.0,0.11,0.16,0.03,0.05,0.11,0.0,0.14,0.0,0.04
91522,COL23A1,1.65,0.48,0.82,0.4,0.6,1.41,0.37,1.73,0.27,0.88
91523,FAM113B,1.36,2.17,1.59,2.2,2.39,2.09,2.82,2.45,3.2,3.05
91526,ANKRD44,34.34,80.53,27.39,55.64,44.41,24.49,48.78,57.72,50.04,50.31
9153,SLC28A2,2.96,1.34,1.09,1.26,2.25,1.6,1.1,3.52,0.99,0.82
9154,SLC28A1,0.91,0.0,0.19,0.0,0.11,0.45,0.2,0.07,0.41,0.16
91543,RSAD2,0.56,48.74,1.92,2.14,2.29,3.16,1.54,5.96,2.43,2.31
91544,UBXN11,7.36,3.85,3.48,5.06,5.8,5.47,6.46,7.63,2.91,3.01
9156,EXO1,0.88,0.64,1.15,0.46,1.29,1.47,0.88,0.97,1.17,3.89
91574,C12orf65,7.92,5.91,5.81,5.07,8.6,5.58,7.13,10.32,6.27,4.29
9158,FIBP,43.39,40.24,40.85,43.29,39.6,44.29,30.7,37.96,39.14,55.66
91582,RPS19BP1,18.72,21.47,26.09,14.5,29.98,15.23,10.95,26.78,15.7,24.65
91584,PLXNA4,1.07,2.59,1.98,1.31,1.0,1.17,1.64,3.32,1.08,1.86
9159,PCSK7,71.58,41.98,43.87,53.82,51.4,52.54,40.65,72.84,39.65,45.86
916,CD3E,0.25,2.91,1.32,3.73,3.08,1.37,3.46,3.04,1.48,1.8
91603,ZNF830,8.67,7.0,7.38,7.2,7.77,8.48,8.72,6.99,6.1,10.0
91607,SLFN11,3.35,7.83,4.41,6.53,9.53,4.51,6.36,9.71,3.37,4.45
91608,RASL10B,2.4,2.25,0.66,1.23,1.38,0.92,0.79,1.42,3.24,2.47
91612,CHURC1,22.64,30.59,31.39,46.12,28.08,30.41,25.89,27.84,28.13,31.19
91614,DEPDC7,0.13,0.43,0.16,0.29,0.16,0.19,0.56,0.42,0.14,0.28
9162,DGKI,0.21,1.07,1.48,0.26,1.26,0.73,0.31,1.11,0.57,0.16
91624,NEXN,3.85,3.69,5.58,3.53,4.31,5.34,7.79,4.62,8.01,2.53
91646,TDRD12,1.02,0.37,0.12,0.31,0.36,1.22,0.63,0.21,1.21,1.04
91647,ATPAF2,7.85,7.54,8.78,7.04,9.46,7.97,7.07,9.38,5.81,6.31
91653,BOC,2.08,2.57,1.28,1.29,2.38,2.29,1.87,2.14,2.07,2.61
9166,EBAG9,11.48,11.07,13.07,13.26,12.12,11.37,9.52,11.75,8.45,8.94
91661,ZNF765,12.66,19.89,15.37,12.85,15.85,20.28,15.03,20.2,25.83,10.18
91662,NLRP12,10.55,11.34,5.56,5.5,10.84,6.92,7.54,15.55,6.18,5.07
91663,MYADM,480.06,185.39,176.92,223.58,317.89,266.08,329.36,338.4,423.57,247.01
91664,ZNF845,6.07,9.06,8.82,7.39,11.56,13.65,9.21,8.52,12.06,5.53
9167,COX7A2L,54.35,65.85,78.21,74.51,67.69,55.96,48.0,64.52,65.84,89.78
9168,TMSB10,3981.06,3490.27,3250.56,3920.78,3984.81,3971.22,3991.12,3809.29,5081.18,5818.42
91683,SYT12,0.57,0.75,2.64,0.87,0.53,3.44,0.49,1.07,0.6,0.08
91687,CENPL,1.7,1.68,2.0,2.11,2.54,2.18,1.4,3.2,3.82,3.13
91689,C22orf32,9.49,5.78,8.35,7.5,11.15,10.26,8.15,11.94,7.75,3.25
9169,SCAF11,149.5,206.83,162.66,187.69,178.67,211.04,215.76,197.63,202.39,99.44
91694,LONRF1,44.1,44.36,57.6,68.67,53.78,40.56,47.92,58.38,52.98,47.49
91695,RRP7B,8.87,6.52,5.61,5.33,7.56,6.35,8.99,8.24,3.62,4.37
917,CD3G,0.38,1.42,0.49,1.76,0.89,0.45,0.66,1.47,0.83,0.4
9170,LPAR2,1.15,4.41,0.7,1.46,2.2,2.5,0.68,4.43,2.01,2.06
91703,ACY3,0.04,0.0,0.0,0.2,0.04,0.0,0.15,0.04,0.0,0.04
9172,MYOM2,0.07,0.37,0.56,1.2,0.21,0.51,0.14,1.08,0.38,0.56
9173,IL1RL1,3.91,6.47,47.63,38.94,11.27,6.71,11.12,21.05,8.85,4.71
91734,IDI2,6.97,4.01,5.44,4.3,6.75,4.02,6.39,7.39,6.45,2.55
91746,YTHDC1,74.02,73.95,62.52,66.78,66.08,73.06,86.77,74.75,74.1,50.13
91748,C14orf43,220.98,110.63,101.84,160.78,180.68,250.98,224.38,320.37,270.05,130.79
91749,KIAA1919,34.54,28.26,35.07,27.85,41.79,34.31,30.21,37.38,29.4,21.63
9175,MAP3K13,134.6,150.47,143.41,169.01,155.21,214.63,201.24,197.33,136.75,94.91
91750,LIN52,4.71,9.17,5.07,8.54,7.81,5.08,6.53,7.02,7.8,10.36
91752,ZNF804A,0.11,0.27,0.54,0.34,0.94,0.04,0.25,0.65,0.42,0.4
91754,NEK9,115.4,113.98,131.87,103.59,140.01,105.17,103.74,137.46,86.53,72.84
91768,CABLES1,1.11,1.31,1.42,1.0,1.58,4.06,2.42,1.9,3.69,1.26
9177,HTR3B,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.0,0.0
91775,FAM55C,36.63,35.19,38.68,38.76,44.69,59.1,74.08,47.28,61.62,36.34
